AVERAGES,,,,,,,,STANDARD DEVIATIONS
Time, TOTAL R, FREE R, BOUND R, TOTAL Adapter, FREE Adapter, BOUND Adapter, , TOTAL R, FREE R, BOUND R, TOTAL Adapter, FREE Adapter, BOUND Adapter, 
0.007300009999964626, 5.0, 2.5, 2.5, 5.0, 2.9166666666666665, 2.0833333333333335, , 0.0, 1.1420804814403216, 1.1420804814403216, 0.0, 0.9743076322798874, 0.9743076322798874, 
0.0074000099999640325, 5.0, 2.5, 2.5, 5.0, 2.9166666666666665, 2.0833333333333335, , 0.0, 1.1420804814403216, 1.1420804814403216, 0.0, 0.9743076322798874, 0.9743076322798874, 
0.007500009999963439, 5.0, 2.4166666666666665, 2.5833333333333335, 5.0, 2.875, 2.125, , 0.0, 1.2481870911416901, 1.2481870911416901, 0.0, 1.034723235417589, 1.034723235417589, 
0.007600009999962845, 5.0, 2.4166666666666665, 2.5833333333333335, 5.0, 2.875, 2.125, , 0.0, 1.2481870911416901, 1.2481870911416901, 0.0, 1.034723235417589, 1.034723235417589, 
0.007700009999962251, 5.0, 2.4166666666666665, 2.5833333333333335, 5.0, 2.875, 2.125, , 0.0, 1.2481870911416901, 1.2481870911416901, 0.0, 1.034723235417589, 1.034723235417589, 
0.007800009999961657, 5.0, 2.4166666666666665, 2.5833333333333335, 5.0, 2.875, 2.125, , 0.0, 1.2481870911416901, 1.2481870911416901, 0.0, 1.034723235417589, 1.034723235417589, 
0.007900009999961063, 5.0, 2.2916666666666665, 2.7083333333333335, 5.0, 2.75, 2.25, , 0.0, 1.2676293062133797, 1.2676293062133797, 0.0, 0.9890707100936805, 0.9890707100936805, 
0.00800000999996047, 5.0, 2.2916666666666665, 2.7083333333333335, 5.0, 2.7083333333333335, 2.2916666666666665, , 0.0, 1.2676293062133797, 1.2676293062133797, 0.0, 0.9990937922923459, 0.9990937922923459, 
0.008100009999959875, 5.0, 2.2916666666666665, 2.7083333333333335, 5.0, 2.7083333333333335, 2.2916666666666665, , 0.0, 1.2676293062133797, 1.2676293062133797, 0.0, 0.9990937922923459, 0.9990937922923459, 
0.008200009999959281, 5.0, 2.2916666666666665, 2.7083333333333335, 5.0, 2.7083333333333335, 2.2916666666666665, , 0.0, 1.2676293062133797, 1.2676293062133797, 0.0, 0.9990937922923459, 0.9990937922923459, 
0.008300009999958688, 5.0, 2.3333333333333335, 2.6666666666666665, 5.0, 2.7083333333333335, 2.2916666666666665, , 0.0, 1.2740441145412125, 1.2740441145412125, 0.0, 0.9990937922923459, 0.9990937922923459, 
0.008400009999958094, 5.0, 2.3333333333333335, 2.6666666666666665, 5.0, 2.7083333333333335, 2.2916666666666665, , 0.0, 1.2740441145412125, 1.2740441145412125, 0.0, 0.9990937922923459, 0.9990937922923459, 
0.0085000099999575, 5.0, 2.2916666666666665, 2.7083333333333335, 5.0, 2.6666666666666665, 2.3333333333333335, , 0.0, 1.2328534123049195, 1.2328534123049195, 0.0, 0.9630868246861535, 0.9630868246861535, 
0.008600009999956906, 5.0, 2.2916666666666665, 2.7083333333333335, 5.0, 2.6666666666666665, 2.3333333333333335, , 0.0, 1.2328534123049195, 1.2328534123049195, 0.0, 0.9630868246861535, 0.9630868246861535, 
0.008700009999956312, 5.0, 2.2916666666666665, 2.7083333333333335, 5.0, 2.6666666666666665, 2.3333333333333335, , 0.0, 1.2328534123049195, 1.2328534123049195, 0.0, 0.9630868246861535, 0.9630868246861535, 
0.008800009999955718, 5.0, 2.25, 2.75, 5.0, 2.6666666666666665, 2.3333333333333335, , 0.0, 1.2597446256043843, 1.2597446256043843, 0.0, 0.9630868246861535, 0.9630868246861535, 
0.008900009999955124, 5.0, 2.25, 2.75, 5.0, 2.6666666666666665, 2.3333333333333335, , 0.0, 1.2597446256043843, 1.2597446256043843, 0.0, 0.9630868246861535, 0.9630868246861535, 
0.00900000999995453, 5.0, 2.2083333333333335, 2.7916666666666665, 5.0, 2.625, 2.375, , 0.0, 1.2150922908825976, 1.2150922908825976, 0.0, 0.9237212077056678, 0.9237212077056678, 
0.009100009999953937, 5.0, 2.1666666666666665, 2.8333333333333335, 5.0, 2.5833333333333335, 2.4166666666666665, , 0.0, 1.203858530857692, 1.203858530857692, 0.0, 0.928611242975073, 0.928611242975073, 
0.009200009999953343, 5.0, 2.125, 2.875, 5.0, 2.5416666666666665, 2.4583333333333335, , 0.0, 1.226961606004318, 1.226961606004318, 0.0, 0.931532942621143, 0.931532942621143, 
0.009300009999952749, 5.0, 2.125, 2.875, 5.0, 2.5416666666666665, 2.4583333333333335, , 0.0, 1.226961606004318, 1.226961606004318, 0.0, 0.931532942621143, 0.931532942621143, 
0.009400009999952155, 5.0, 2.0, 3.0, 5.0, 2.4166666666666665, 2.5833333333333335, , 0.0, 1.1420804814403216, 1.1420804814403216, 0.0, 0.880546602310508, 0.880546602310508, 
0.009500009999951561, 5.0, 2.0, 3.0, 5.0, 2.4166666666666665, 2.5833333333333335, , 0.0, 1.1420804814403216, 1.1420804814403216, 0.0, 0.880546602310508, 0.880546602310508, 
0.009600009999950967, 5.0, 2.0, 3.0, 5.0, 2.4166666666666665, 2.5833333333333335, , 0.0, 1.1420804814403216, 1.1420804814403216, 0.0, 0.880546602310508, 0.880546602310508, 
0.009700009999950373, 5.0, 1.9583333333333333, 3.0416666666666665, 5.0, 2.375, 2.625, , 0.0, 1.1220775245117836, 1.1220775245117838, 0.0, 0.8753881126826472, 0.8753881126826472, 
0.00980000999994978, 5.0, 1.9583333333333333, 3.0416666666666665, 5.0, 2.375, 2.625, , 0.0, 1.1220775245117836, 1.1220775245117838, 0.0, 0.8753881126826472, 0.8753881126826472, 
0.009900009999949185, 5.0, 1.9583333333333333, 3.0416666666666665, 5.0, 2.3333333333333335, 2.6666666666666665, , 0.0, 1.1220775245117836, 1.1220775245117838, 0.0, 0.8681147322824311, 0.8681147322824311, 
0.010000009999948592, 5.0, 1.9583333333333333, 3.0416666666666665, 5.0, 2.2916666666666665, 2.7083333333333335, , 0.0, 1.1220775245117836, 1.1220775245117838, 0.0, 0.8586727202955209, 0.8586727202955209, 
